edgeID,n1,n2,triL,triR,len,mx,my,nLx,nLy
110,35,261,69,285,0.0302121668034063,-0.486930889361071,-0.0833333333333328,0.501503756751634,0.865155466932966
111,36,37,263,-1,0.0303030303030302,-0.5,-0.121212121212121,-1.0,-0.0
112,36,261,69,73,0.0302121668034062,-0.486930889361071,-0.098484848484848,0.50150375675163,-0.865155466932968
113,36,262,73,263,0.0302121668034062,-0.486930889361071,-0.113636363636363,-0.501503756751633,-0.865155466932966
114,37,38,464,-1,0.0303030303030303,-0.5,-0.151515151515151,-1.0,-0.0
115,37,262,263,311,0.0302121668034061,-0.486930889361071,-0.128787878787878,0.501503756751631,-0.865155466932968
116,37,263,311,464,0.0302121668034063,-0.486930889361071,-0.143939393939393,-0.501503756751632,-0.865155466932967
117,38,39,288,-1,0.0303030303030303,-0.5,-0.181818181818181,-1.0,-0.0
118,38,263,464,465,0.0302121668034063,-0.486930889361071,-0.159090909090909,0.501503756751631,-0.865155466932968
119,38,264,288,465,0.0302121668034062,-0.486930889361071,-0.174242424242424,0.501503756751632,0.865155466932967
120,39,40,76,-1,0.0303030303030303,-0.5,-0.212121212121212,-1.0,-0.0
121,39,264,75,288,0.0302121668034062,-0.486930889361071,-0.189393939393939,-0.501503756751633,0.865155466932966
122,39,265,75,76,0.0302121668034062,-0.486930889361071,-0.204545454545454,-0.501503756751629,-0.865155466932969
123,40,41,296,-1,0.0303030303030304,-0.5,-0.242424242424242,-1.0,-0.0
124,40,265,76,231,0.0302121668034063,-0.486930889361071,-0.219696969696969,0.501503756751632,-0.865155466932967
125,40,266,231,296,0.0302121668034063,-0.486930889361071,-0.234848484848484,-0.501503756751634,-0.865155466932966
126,41,42,224,-1,0.0303030303030302,-0.5,-0.272727272727272,-1.0,-0.0
127,41,266,296,297,0.0302121668034063,-0.486930889361071,-0.25,0.501503756751631,-0.865155466932968
128,41,267,224,297,0.0302121668034062,-0.486930889361071,-0.265151515151515,0.501503756751632,0.865155466932967
129,42,43,88,-1,0.0303030303030304,-0.5,-0.303030303030303,-1.0,-0.0
130,42,267,78,224,0.0302121668034061,-0.486930889361071,-0.28030303030303,-0.501503756751631,0.865155466932968
131,42,268,78,88,0.0302121668034063,-0.486930889361071,-0.295454545454545,-0.501503756751632,-0.865155466932967
132,43,44,91,-1,0.0303030303030303,-0.5,-0.333333333333333,-1.0,-0.0
133,43,268,88,92,0.0302121668034063,-0.486930889361071,-0.31060606060606,0.501503756751632,-0.865155466932967
134,43,269,91,92,0.0302121668034062,-0.486930889361071,-0.325757575757575,0.50150375675163,0.865155466932968
135,44,45,408,-1,0.0303030303030304,-0.5,-0.363636363636363,-1.0,-0.0
136,44,269,83,91,0.0302121668034062,-0.486930889361071,-0.34090909090909,-0.501503756751633,0.865155466932966
137,44,270,83,408,0.031912405368801,-0.486231376574615,-0.356548682131173,-0.505372976629855,-0.862901010830489
138,45,46,191,-1,0.0303030303030303,-0.5,-0.393939393939394,-1.0,-0.0
139,45,270,408,409,0.0309716141102842,-0.486231376574615,-0.371700197282688,0.457688868261919,-0.88911242251423
140,45,271,191,409,0.0312472755933111,-0.486505809871104,-0.386662197219736,0.504000318897776,0.863703466793401
141,46,47,190,-1,0.0303030303030304,-0.5,-0.424242424242424,-1.0,-0.0
142,46,271,191,364,0.030662730428413,-0.486505809871104,-0.401813712371251,0.474660711422759,-0.880168852568438
