pointID,x,y
168,0.1588235294117647,-0.5
169,0.16274509803921566,-0.5
170,0.16666666666666663,-0.5
171,0.1705882352941176,-0.5
172,0.17450980392156867,-0.5
173,0.17843137254901964,-0.5
174,0.1823529411764706,-0.5
175,0.18627450980392157,-0.5
176,0.19019607843137254,-0.5
177,0.1941176470588235,-0.5
178,0.19803921568627447,-0.5
179,0.20196078431372544,-0.5
180,0.2058823529411764,-0.5
181,0.20980392156862748,-0.5
182,0.21372549019607845,-0.5
183,0.21764705882352942,-0.5
184,0.22156862745098038,-0.5
185,0.22549019607843135,-0.5
186,0.22941176470588232,-0.5
187,0.23333333333333328,-0.5
188,0.23725490196078436,-0.5
189,0.24117647058823533,-0.5
190,0.2450980392156863,-0.5
191,0.24901960784313726,-0.5
192,0.2529411764705882,-0.5
193,0.2568627450980392,-0.5
194,0.26078431372549016,-0.5
195,0.2647058823529411,-0.5
196,0.2686274509803921,-0.5
197,0.27254901960784317,-0.5
198,0.27647058823529413,-0.5
199,0.2803921568627451,-0.5
200,0.28431372549019607,-0.5
201,0.28823529411764703,-0.5
202,0.292156862745098,-0.5
203,0.29607843137254897,-0.5
204,0.30000000000000004,-0.5
205,0.303921568627451,-0.5
206,0.307843137254902,-0.5
207,0.31176470588235294,-0.5
208,0.3156862745098039,-0.5
209,0.3196078431372549,-0.5
210,0.32352941176470584,-0.5
211,0.3274509803921568,-0.5
212,0.3313725490196078,-0.5
213,0.33529411764705885,-0.5
214,0.3392156862745098,-0.5
215,0.3431372549019608,-0.5
216,0.34705882352941175,-0.5
217,0.3509803921568627,-0.5
218,0.3549019607843137,-0.5
219,0.35882352941176465,-0.5
220,0.36274509803921573,-0.5
221,0.3666666666666667,-0.5
222,0.37058823529411766,-0.5
223,0.37450980392156863,-0.5
224,0.3784313725490196,-0.5
225,0.38235294117647056,-0.5
226,0.38627450980392153,-0.5
227,0.3901960784313725,-0.5
228,0.39411764705882346,-0.5
229,0.39803921568627454,-0.5
230,0.4019607843137255,-0.5
231,0.40588235294117647,-0.5
232,0.40980392156862744,-0.5
233,0.4137254901960784,-0.5
234,0.41764705882352937,-0.5
235,0.42156862745098034,-0.5
236,0.4254901960784314,-0.5
237,0.4294117647058824,-0.5
238,0.43333333333333335,-0.5
239,0.4372549019607843,-0.5
240,0.4411764705882353,-0.5
241,0.44509803921568625,-0.5
242,0.4490196078431372,-0.5
243,0.4529411764705882,-0.5
244,0.45686274509803915,-0.5
245,0.4607843137254902,-0.5
246,0.4647058823529412,-0.5
247,0.46862745098039216,-0.5
248,0.4725490196078431,-0.5
249,0.4764705882352941,-0.5
250,0.48039215686274506,-0.5
251,0.484313725490196,-0.5
252,0.4882352941176471,-0.5
253,0.49215686274509807,-0.5
254,0.49607843137254903,-0.5
255,0.5,-0.5
256,-0.5,-0.49607843137254903
257,-0.49607843137254903,-0.49607843137254903
258,-0.49215686274509807,-0.49607843137254903
259,-0.48823529411764705,-0.49607843137254903
260,-0.4843137254901961,-0.49607843137254903
261,-0.4803921568627451,-0.49607843137254903
262,-0.4764705882352941,-0.49607843137254903
263,-0.4725490196078431,-0.49607843137254903
264,-0.46862745098039216,-0.49607843137254903
265,-0.4647058823529412,-0.49607843137254903
266,-0.4607843137254902,-0.49607843137254903
267,-0.4568627450980392,-0.49607843137254903
268,-0.45294117647058824,-0.49607843137254903
269,-0.44901960784313727,-0.49607843137254903
270,-0.44509803921568625,-0.49607843137254903
271,-0.4411764705882353,-0.49607843137254903
272,-0.4372549019607843,-0.49607843137254903
273,-0.43333333333333335,-0.49607843137254903
274,-0.4294117647058824,-0.49607843137254903
275,-0.42549019607843136,-0.49607843137254903
276,-0.4215686274509804,-0.49607843137254903
277,-0.4176470588235294,-0.49607843137254903
278,-0.4137254901960784,-0.49607843137254903
279,-0.40980392156862744,-0.49607843137254903
280,-0.40588235294117647,-0.49607843137254903
281,-0.4019607843137255,-0.49607843137254903
282,-0.39803921568627454,-0.49607843137254903
283,-0.3941176470588235,-0.49607843137254903
284,-0.39019607843137255,-0.49607843137254903
285,-0.3862745098039216,-0.49607843137254903
286,-0.38235294117647056,-0.49607843137254903
287,-0.3784313725490196,-0.49607843137254903
288,-0.37450980392156863,-0.49607843137254903
289,-0.37058823529411766,-0.49607843137254903
290,-0.3666666666666667,-0.49607843137254903
291,-0.3627450980392157,-0.49607843137254903
292,-0.3588235294117647,-0.49607843137254903
293,-0.35490196078431374,-0.49607843137254903
294,-0.3509803921568627,-0.49607843137254903
295,-0.34705882352941175,-0.49607843137254903
296,-0.3431372549019608,-0.49607843137254903
297,-0.3392156862745098,-0.49607843137254903
298,-0.33529411764705885,-0.49607843137254903
299,-0.33137254901960783,-0.49607843137254903
300,-0.32745098039215687,-0.49607843137254903
301,-0.3235294117647059,-0.49607843137254903
302,-0.3196078431372549,-0.49607843137254903
303,-0.3156862745098039,-0.49607843137254903
304,-0.31176470588235294,-0.49607843137254903
305,-0.307843137254902,-0.49607843137254903
306,-0.303921568627451,-0.49607843137254903
307,-0.3,-0.49607843137254903
308,-0.296078431372549,-0.49607843137254903
309,-0.29215686274509806,-0.49607843137254903
310,-0.28823529411764703,-0.49607843137254903
311,-0.28431372549019607,-0.49607843137254903
312,-0.2803921568627451,-0.49607843137254903
313,-0.27647058823529413,-0.49607843137254903
314,-0.27254901960784317,-0.49607843137254903
315,-0.26862745098039215,-0.49607843137254903
316,-0.2647058823529412,-0.49607843137254903
317,-0.2607843137254902,-0.49607843137254903
318,-0.2568627450980392,-0.49607843137254903
319,-0.2529411764705882,-0.49607843137254903
320,-0.24901960784313726,-0.49607843137254903
321,-0.2450980392156863,-0.49607843137254903
322,-0.24117647058823533,-0.49607843137254903
323,-0.2372549019607843,-0.49607843137254903
324,-0.23333333333333334,-0.49607843137254903
325,-0.22941176470588237,-0.49607843137254903
326,-0.22549019607843135,-0.49607843137254903
327,-0.22156862745098038,-0.49607843137254903
328,-0.21764705882352942,-0.49607843137254903
329,-0.21372549019607845,-0.49607843137254903
330,-0.20980392156862748,-0.49607843137254903
331,-0.20588235294117646,-0.49607843137254903
332,-0.2019607843137255,-0.49607843137254903
333,-0.19803921568627453,-0.49607843137254903
334,-0.1941176470588235,-0.49607843137254903
335,-0.19019607843137254,-0.49607843137254903
336,-0.18627450980392157,-0.49607843137254903
337,-0.1823529411764706,-0.49607843137254903
338,-0.17843137254901964,-0.49607843137254903
339,-0.17450980392156862,-0.49607843137254903
340,-0.17058823529411765,-0.49607843137254903
341,-0.16666666666666669,-0.49607843137254903
342,-0.16274509803921566,-0.49607843137254903
343,-0.1588235294117647,-0.49607843137254903
344,-0.15490196078431373,-0.49607843137254903
345,-0.15098039215686276,-0.49607843137254903
346,-0.1470588235294118,-0.49607843137254903
347,-0.14313725490196078,-0.49607843137254903
348,-0.1392156862745098,-0.49607843137254903
349,-0.13529411764705884,-0.49607843137254903
350,-0.13137254901960782,-0.49607843137254903
351,-0.12745098039215685,-0.49607843137254903
352,-0.12352941176470589,-0.49607843137254903
353,-0.11960784313725492,-0.49607843137254903
354,-0.11568627450980395,-0.49607843137254903
355,-0.11176470588235293,-0.49607843137254903
356,-0.10784313725490197,-0.49607843137254903
357,-0.103921568627451,-0.49607843137254903
358,-0.09999999999999998,-0.49607843137254903
359,-0.09607843137254901,-0.49607843137254903
360,-0.09215686274509804,-0.49607843137254903
361,-0.08823529411764708,-0.49607843137254903
362,-0.08431372549019611,-0.49607843137254903
363,-0.08039215686274509,-0.49607843137254903
364,-0.07647058823529412,-0.49607843137254903
365,-0.07254901960784316,-0.49607843137254903
366,-0.06862745098039214,-0.49607843137254903
367,-0.06470588235294117,-0.49607843137254903
368,-0.0607843137254902,-0.49607843137254903
369,-0.056862745098039236,-0.49607843137254903
370,-0.05294117647058827,-0.49607843137254903
371,-0.04901960784313725,-0.49607843137254903
372,-0.04509803921568628,-0.49607843137254903
373,-0.041176470588235314,-0.49607843137254903
374,-0.03725490196078429,-0.49607843137254903
375,-0.033333333333333326,-0.49607843137254903
376,-0.02941176470588236,-0.49607843137254903
377,-0.025490196078431393,-0.49607843137254903
378,-0.021568627450980427,-0.49607843137254903
379,-0.017647058823529405,-0.49607843137254903
380,-0.013725490196078438,-0.49607843137254903
381,-0.009803921568627472,-0.49607843137254903
382,-0.00588235294117645,-0.49607843137254903
383,-0.0019607843137254832,-0.49607843137254903
384,0.0019607843137254832,-0.49607843137254903
385,0.00588235294117645,-0.49607843137254903
386,0.009803921568627416,-0.49607843137254903
387,0.013725490196078383,-0.49607843137254903
388,0.01764705882352935,-0.49607843137254903
389,0.021568627450980427,-0.49607843137254903
390,0.025490196078431393,-0.49607843137254903
391,0.02941176470588236,-0.49607843137254903
392,0.033333333333333326,-0.49607843137254903
393,0.03725490196078429,-0.49607843137254903
394,0.04117647058823526,-0.49607843137254903
395,0.045098039215686225,-0.49607843137254903
396,0.0490196078431373,-0.49607843137254903
397,0.05294117647058827,-0.49607843137254903
398,0.056862745098039236,-0.49607843137254903
399,0.0607843137254902,-0.49607843137254903
400,0.06470588235294117,-0.49607843137254903
401,0.06862745098039214,-0.49607843137254903
402,0.0725490196078431,-0.49607843137254903
403,0.07647058823529407,-0.49607843137254903
404,0.08039215686274503,-0.49607843137254903
405,0.08431372549019611,-0.49607843137254903
406,0.08823529411764708,-0.49607843137254903
407,0.09215686274509804,-0.49607843137254903
408,0.09607843137254901,-0.49607843137254903
409,0.09999999999999998,-0.49607843137254903
410,0.10392156862745094,-0.49607843137254903
411,0.10784313725490191,-0.49607843137254903
412,0.11176470588235299,-0.49607843137254903
413,0.11568627450980395,-0.49607843137254903
414,0.11960784313725492,-0.49607843137254903
415,0.12352941176470589,-0.49607843137254903
416,0.12745098039215685,-0.49607843137254903
417,0.13137254901960782,-0.49607843137254903
418,0.1352941176470588,-0.49607843137254903
419,0.13921568627450975,-0.49607843137254903
420,0.14313725490196072,-0.49607843137254903
421,0.1470588235294118,-0.49607843137254903
422,0.15098039215686276,-0.49607843137254903
423,0.15490196078431373,-0.49607843137254903
424,0.1588235294117647,-0.49607843137254903
425,0.16274509803921566,-0.49607843137254903
426,0.16666666666666663,-0.49607843137254903
427,0.1705882352941176,-0.49607843137254903
428,0.17450980392156867,-0.49607843137254903
429,0.17843137254901964,-0.49607843137254903
430,0.1823529411764706,-0.49607843137254903
431,0.18627450980392157,-0.49607843137254903
432,0.19019607843137254,-0.49607843137254903
433,0.1941176470588235,-0.49607843137254903
434,0.19803921568627447,-0.49607843137254903
435,0.20196078431372544,-0.49607843137254903
436,0.2058823529411764,-0.49607843137254903
437,0.20980392156862748,-0.49607843137254903
438,0.21372549019607845,-0.49607843137254903
439,0.21764705882352942,-0.49607843137254903
440,0.22156862745098038,-0.49607843137254903
441,0.22549019607843135,-0.49607843137254903
442,0.22941176470588232,-0.49607843137254903
443,0.23333333333333328,-0.49607843137254903
444,0.23725490196078436,-0.49607843137254903
445,0.24117647058823533,-0.49607843137254903
446,0.2450980392156863,-0.49607843137254903
447,0.24901960784313726,-0.49607843137254903
448,0.2529411764705882,-0.49607843137254903
449,0.2568627450980392,-0.49607843137254903
450,0.26078431372549016,-0.49607843137254903
451,0.2647058823529411,-0.49607843137254903
452,0.2686274509803921,-0.49607843137254903
453,0.27254901960784317,-0.49607843137254903
454,0.27647058823529413,-0.49607843137254903
455,0.2803921568627451,-0.49607843137254903
456,0.28431372549019607,-0.49607843137254903
457,0.28823529411764703,-0.49607843137254903
458,0.292156862745098,-0.49607843137254903
459,0.29607843137254897,-0.49607843137254903
460,0.30000000000000004,-0.49607843137254903
461,0.303921568627451,-0.49607843137254903
462,0.307843137254902,-0.49607843137254903
463,0.31176470588235294,-0.49607843137254903
464,0.3156862745098039,-0.49607843137254903
465,0.3196078431372549,-0.49607843137254903
466,0.32352941176470584,-0.49607843137254903
467,0.3274509803921568,-0.49607843137254903
468,0.3313725490196078,-0.49607843137254903
469,0.33529411764705885,-0.49607843137254903
470,0.3392156862745098,-0.49607843137254903
471,0.3431372549019608,-0.49607843137254903
472,0.34705882352941175,-0.49607843137254903
473,0.3509803921568627,-0.49607843137254903
474,0.3549019607843137,-0.49607843137254903
475,0.35882352941176465,-0.49607843137254903
476,0.36274509803921573,-0.49607843137254903
477,0.3666666666666667,-0.49607843137254903
478,0.37058823529411766,-0.49607843137254903
479,0.37450980392156863,-0.49607843137254903
480,0.3784313725490196,-0.49607843137254903
481,0.38235294117647056,-0.49607843137254903
482,0.38627450980392153,-0.49607843137254903
483,0.3901960784313725,-0.49607843137254903
484,0.39411764705882346,-0.49607843137254903
485,0.39803921568627454,-0.49607843137254903
486,0.4019607843137255,-0.49607843137254903
487,0.40588235294117647,-0.49607843137254903
488,0.40980392156862744,-0.49607843137254903
489,0.4137254901960784,-0.49607843137254903
490,0.41764705882352937,-0.49607843137254903
491,0.42156862745098034,-0.49607843137254903
492,0.4254901960784314,-0.49607843137254903
493,0.4294117647058824,-0.49607843137254903
494,0.43333333333333335,-0.49607843137254903
495,0.4372549019607843,-0.49607843137254903
496,0.4411764705882353,-0.49607843137254903
497,0.44509803921568625,-0.49607843137254903
498,0.4490196078431372,-0.49607843137254903
499,0.4529411764705882,-0.49607843137254903
500,0.45686274509803915,-0.49607843137254903
501,0.4607843137254902,-0.49607843137254903
502,0.4647058823529412,-0.49607843137254903
503,0.46862745098039216,-0.49607843137254903
504,0.4725490196078431,-0.49607843137254903
505,0.4764705882352941,-0.49607843137254903
506,0.48039215686274506,-0.49607843137254903
507,0.484313725490196,-0.49607843137254903
508,0.4882352941176471,-0.49607843137254903
509,0.49215686274509807,-0.49607843137254903
510,0.49607843137254903,-0.49607843137254903
511,0.5,-0.49607843137254903
512,-0.5,-0.49215686274509807
513,-0.49607843137254903,-0.49215686274509807
514,-0.49215686274509807,-0.49215686274509807
515,-0.48823529411764705,-0.49215686274509807
516,-0.4843137254901961,-0.49215686274509807
517,-0.4803921568627451,-0.49215686274509807
518,-0.4764705882352941,-0.49215686274509807
519,-0.4725490196078431,-0.49215686274509807
520,-0.46862745098039216,-0.49215686274509807
521,-0.4647058823529412,-0.49215686274509807
522,-0.4607843137254902,-0.49215686274509807
523,-0.4568627450980392,-0.49215686274509807
524,-0.45294117647058824,-0.49215686274509807
525,-0.44901960784313727,-0.49215686274509807
526,-0.44509803921568625,-0.49215686274509807
527,-0.4411764705882353,-0.49215686274509807
528,-0.4372549019607843,-0.49215686274509807
529,-0.43333333333333335,-0.49215686274509807
530,-0.4294117647058824,-0.49215686274509807
531,-0.42549019607843136,-0.49215686274509807
532,-0.4215686274509804,-0.49215686274509807
533,-0.4176470588235294,-0.49215686274509807
534,-0.4137254901960784,-0.49215686274509807
535,-0.40980392156862744,-0.49215686274509807
536,-0.40588235294117647,-0.49215686274509807
537,-0.4019607843137255,-0.49215686274509807
538,-0.39803921568627454,-0.49215686274509807
539,-0.3941176470588235,-0.49215686274509807
540,-0.39019607843137255,-0.49215686274509807
541,-0.3862745098039216,-0.49215686274509807
542,-0.38235294117647056,-0.49215686274509807
543,-0.3784313725490196,-0.49215686274509807
544,-0.37450980392156863,-0.49215686274509807
545,-0.37058823529411766,-0.49215686274509807
546,-0.3666666666666667,-0.49215686274509807
547,-0.3627450980392157,-0.49215686274509807
548,-0.3588235294117647,-0.49215686274509807
549,-0.35490196078431374,-0.49215686274509807
550,-0.3509803921568627,-0.49215686274509807
551,-0.34705882352941175,-0.49215686274509807
552,-0.3431372549019608,-0.49215686274509807
553,-0.3392156862745098,-0.49215686274509807
554,-0.33529411764705885,-0.49215686274509807
555,-0.33137254901960783,-0.49215686274509807
556,-0.32745098039215687,-0.49215686274509807
557,-0.3235294117647059,-0.49215686274509807
558,-0.3196078431372549,-0.49215686274509807
559,-0.3156862745098039,-0.49215686274509807
560,-0.31176470588235294,-0.49215686274509807
561,-0.307843137254902,-0.49215686274509807
562,-0.303921568627451,-0.49215686274509807
563,-0.3,-0.49215686274509807
564,-0.296078431372549,-0.49215686274509807
565,-0.29215686274509806,-0.49215686274509807
566,-0.28823529411764703,-0.49215686274509807
567,-0.28431372549019607,-0.49215686274509807
568,-0.2803921568627451,-0.49215686274509807
569,-0.27647058823529413,-0.49215686274509807
570,-0.27254901960784317,-0.49215686274509807
571,-0.26862745098039215,-0.49215686274509807
572,-0.2647058823529412,-0.49215686274509807
573,-0.2607843137254902,-0.49215686274509807
574,-0.2568627450980392,-0.49215686274509807
575,-0.2529411764705882,-0.49215686274509807
576,-0.24901960784313726,-0.49215686274509807
577,-0.2450980392156863,-0.49215686274509807
578,-0.24117647058823533,-0.49215686274509807
579,-0.2372549019607843,-0.49215686274509807
580,-0.23333333333333334,-0.49215686274509807
581,-0.22941176470588237,-0.49215686274509807
582,-0.22549019607843135,-0.49215686274509807
583,-0.22156862745098038,-0.49215686274509807
584,-0.21764705882352942,-0.49215686274509807
585,-0.21372549019607845,-0.49215686274509807
586,-0.20980392156862748,-0.49215686274509807
587,-0.20588235294117646,-0.49215686274509807
588,-0.2019607843137255,-0.49215686274509807
589,-0.19803921568627453,-0.49215686274509807
590,-0.1941176470588235,-0.49215686274509807
591,-0.19019607843137254,-0.49215686274509807
592,-0.18627450980392157,-0.49215686274509807
593,-0.1823529411764706,-0.49215686274509807
594,-0.17843137254901964,-0.49215686274509807
595,-0.17450980392156862,-0.49215686274509807
596,-0.17058823529411765,-0.49215686274509807
597,-0.16666666666666669,-0.49215686274509807
598,-0.16274509803921566,-0.49215686274509807
599,-0.1588235294117647,-0.49215686274509807
600,-0.15490196078431373,-0.49215686274509807
601,-0.15098039215686276,-0.49215686274509807
602,-0.1470588235294118,-0.49215686274509807
603,-0.14313725490196078,-0.49215686274509807
604,-0.1392156862745098,-0.49215686274509807
605,-0.13529411764705884,-0.49215686274509807
606,-0.13137254901960782,-0.49215686274509807
607,-0.12745098039215685,-0.49215686274509807
608,-0.12352941176470589,-0.49215686274509807
609,-0.11960784313725492,-0.49215686274509807
610,-0.11568627450980395,-0.49215686274509807
611,-0.11176470588235293,-0.49215686274509807
612,-0.10784313725490197,-0.49215686274509807
613,-0.103921568627451,-0.49215686274509807
614,-0.09999999999999998,-0.49215686274509807
615,-0.09607843137254901,-0.49215686274509807
616,-0.09215686274509804,-0.49215686274509807
617,-0.08823529411764708,-0.49215686274509807
618,-0.08431372549019611,-0.49215686274509807
619,-0.08039215686274509,-0.49215686274509807
620,-0.07647058823529412,-0.49215686274509807
621,-0.07254901960784316,-0.49215686274509807
622,-0.06862745098039214,-0.49215686274509807
623,-0.06470588235294117,-0.49215686274509807
624,-0.0607843137254902,-0.49215686274509807
625,-0.056862745098039236,-0.49215686274509807
626,-0.05294117647058827,-0.49215686274509807
627,-0.04901960784313725,-0.49215686274509807
628,-0.04509803921568628,-0.49215686274509807
629,-0.041176470588235314,-0.49215686274509807
630,-0.03725490196078429,-0.49215686274509807
631,-0.033333333333333326,-0.49215686274509807
632,-0.02941176470588236,-0.49215686274509807
633,-0.025490196078431393,-0.49215686274509807
634,-0.021568627450980427,-0.49215686274509807
635,-0.017647058823529405,-0.49215686274509807
636,-0.013725490196078438,-0.49215686274509807
637,-0.009803921568627472,-0.49215686274509807
638,-0.00588235294117645,-0.49215686274509807
639,-0.0019607843137254832,-0.49215686274509807
640,0.0019607843137254832,-0.49215686274509807
641,0.00588235294117645,-0.49215686274509807
642,0.009803921568627416,-0.49215686274509807
643,0.013725490196078383,-0.49215686274509807
644,0.01764705882352935,-0.49215686274509807
645,0.021568627450980427,-0.49215686274509807
646,0.025490196078431393,-0.49215686274509807
647,0.02941176470588236,-0.49215686274509807
648,0.033333333333333326,-0.49215686274509807
649,0.03725490196078429,-0.49215686274509807
650,0.04117647058823526,-0.49215686274509807
651,0.045098039215686225,-0.49215686274509807
652,0.0490196078431373,-0.49215686274509807
653,0.05294117647058827,-0.49215686274509807
654,0.056862745098039236,-0.49215686274509807
655,0.0607843137254902,-0.49215686274509807
656,0.06470588235294117,-0.49215686274509807
657,0.06862745098039214,-0.49215686274509807
658,0.0725490196078431,-0.49215686274509807
659,0.07647058823529407,-0.49215686274509807
660,0.08039215686274503,-0.49215686274509807
661,0.08431372549019611,-0.49215686274509807
662,0.08823529411764708,-0.49215686274509807
663,0.09215686274509804,-0.49215686274509807
664,0.09607843137254901,-0.49215686274509807
665,0.09999999999999998,-0.49215686274509807
666,0.10392156862745094,-0.49215686274509807
667,0.10784313725490191,-0.49215686274509807
668,0.11176470588235299,-0.49215686274509807
669,0.11568627450980395,-0.49215686274509807
670,0.11960784313725492,-0.49215686274509807
671,0.12352941176470589,-0.49215686274509807
672,0.12745098039215685,-0.49215686274509807
673,0.13137254901960782,-0.49215686274509807
674,0.1352941176470588,-0.49215686274509807
675,0.13921568627450975,-0.49215686274509807
676,0.14313725490196072,-0.49215686274509807
677,0.1470588235294118,-0.49215686274509807
678,0.15098039215686276,-0.49215686274509807
679,0.15490196078431373,-0.49215686274509807
680,0.1588235294117647,-0.49215686274509807
681,0.16274509803921566,-0.49215686274509807
682,0.16666666666666663,-0.49215686274509807
683,0.1705882352941176,-0.49215686274509807
684,0.17450980392156867,-0.49215686274509807
685,0.17843137254901964,-0.49215686274509807
686,0.1823529411764706,-0.49215686274509807
687,0.18627450980392157,-0.49215686274509807
688,0.19019607843137254,-0.49215686274509807
689,0.1941176470588235,-0.49215686274509807
690,0.19803921568627447,-0.49215686274509807
691,0.20196078431372544,-0.49215686274509807
692,0.2058823529411764,-0.49215686274509807
693,0.20980392156862748,-0.49215686274509807
694,0.21372549019607845,-0.49215686274509807
695,0.21764705882352942,-0.49215686274509807
696,0.22156862745098038,-0.49215686274509807
697,0.22549019607843135,-0.49215686274509807
698,0.22941176470588232,-0.49215686274509807
699,0.23333333333333328,-0.49215686274509807
700,0.23725490196078436,-0.49215686274509807
701,0.24117647058823533,-0.49215686274509807
702,0.2450980392156863,-0.49215686274509807
703,0.24901960784313726,-0.49215686274509807
704,0.2529411764705882,-0.49215686274509807
705,0.2568627450980392,-0.49215686274509807
706,0.26078431372549016,-0.49215686274509807
707,0.2647058823529411,-0.49215686274509807
708,0.2686274509803921,-0.49215686274509807
709,0.27254901960784317,-0.49215686274509807
710,0.27647058823529413,-0.49215686274509807
