cellID,cx,cy,p1,p2,p3,nbr12,nbr23,nbr31,n12x,n12y,n23x,n23y,n31x,n31y
1683,0.305335384472069,-0.350143358684093,960,841,984,1682,1601,1902,-0.920935379516622,-0.38971531501158,0.86328091928494,-0.504723740672608,0.103141258034151,0.994666718499786
1684,-0.334997936891355,-0.242858269869166,1030,943,944,1802,1685,1911,0.526668356731942,0.85007084529307,-0.999502999586412,-0.0315238610859435,0.563006179689736,-0.826452685657908
1685,-0.35188410048584,-0.242930148118044,944,943,815,1684,1429,1464,0.999502999586412,0.0315238610859435,-0.52981324647238,0.84811433419227,-0.525210423698078,-0.850972391349382
1686,0.227431982495274,-0.360946833534368,958,838,839,1753,1373,1649,-0.857559139645511,0.514385382772928,0.0228218254800661,-0.999739548223315,0.849221024723565,0.528037547119008
1687,0.259588948481697,-0.326409782639536,1036,959,1037,1843,1641,1941,-0.797333048130263,-0.603539568180333,0.84796888093578,-0.530046014006823,-0.136448445983342,0.990647173108938
1688,-0.134816636041901,-0.356344986312508,952,826,827,1689,1498,1579,-0.886180162973431,0.463340823533156,0.0597765738152501,-0.998211781749199,0.875438208331762,0.483330056372325
1689,-0.149723117725829,-0.34795268036086,952,951,826,884,1469,1688,-0.0898996259546465,0.995950830740762,-0.890076373631114,-0.455811418355975,0.886180162973431,-0.463340823533156
1690,0.242911490956,0.334389297253044,1021,918,919,1968,1580,1981,0.81872456788369,-0.574186452246711,0.0230146428723362,0.999735128028149,-0.858665570808487,-0.512536279211661
1691,0.329823251833092,0.307289998779831,1070,975,985,1919,1582,1899,-0.536300061340882,-0.844027395411882,0.999245802729445,-0.0388307317415765,-0.312024987239631,0.950073895725016
1692,0.321328112134242,0.0372293356998074,997,656,881,1515,1442,432,0.367502669431263,0.930022466374278,-0.988788998208094,-0.14931951320117,0.639399064685791,-0.768875045816247
1693,0.349999807935139,0.0257867501856274,997,1011,856,432,1398,1128,-0.997107508211418,-0.0760040595522122,0.591492733364194,-0.806310328829635,0.399011339320866,0.916945991372103
1694,-0.320378657480328,-0.359609992696745,946,820,821,1636,1495,1695,-0.896862523403907,0.442309409931076,0.0469559296887818,-0.998896961987102,0.854915408603344,0.518767427786843
1695,-0.306174188549905,-0.349629855227229,946,821,947,1694,1643,1811,-0.854915408603344,-0.518767427786843,0.916498501419376,-0.400038119303696,-0.0603729978943944,0.998175886868263
1696,-0.357043685430502,-0.134115426283549,940,811,812,1697,1253,1773,0.443978919703412,0.896037230732625,-0.999995150417978,0.0031143443171102,0.445471784642425,-0.89529597848281
1697,-0.347325102409059,-0.119004021971975,940,939,811,1855,1452,1696,0.999998005262339,-0.0019973661016036,-0.493370911260038,0.869819029409244,-0.443978919703412,-0.896037230732625
1698,0.165932157235938,-0.322503579660063,1035,1050,956,1353,1572,1372,0.401392643713388,0.915906079012896,-0.931486458207476,-0.363776000000127,0.737716097913954,-0.675111071512391
1699,0.18034059839434,-0.350403271879609,957,956,837,1372,1479,1752,0.14148165977206,0.989940876996269,-0.866949516363091,-0.498395963143565,0.831273961141895,-0.555862934119071
1700,0.227360795076157,0.360131897260441,919,775,776,1580,1550,1701,0.852140063723797,-0.523313779483021,0.0031655592276326,0.999994989604836,-0.853982334127373,-0.520302001724349
1701,0.211708006334742,0.351763429008719,919,776,920,1700,1551,1980,0.853982334127373,0.520302001724349,-0.853149618411254,0.521666300047006,-0.0202521036501144,-0.999794905116917
1702,0.165215403580775,-0.290231468580618,1050,911,896,1353,1562,1908,0.399445722819571,-0.916756845909072,0.605262021872308,0.796026309162609,-0.987458577522259,0.157878300211637
1703,0.134149648687697,-0.317536493098267,1079,955,1050,1861,1572,1909,-0.853945842795329,-0.520361890968752,0.86628138177636,-0.499556370780756,-0.004625721059105,0.999989301295111
1704,-0.289441516905923,0.113446605991109,1063,1076,1115,1985,1547,1066,-0.383997453518041,0.923334151697889,-0.603782893526933,-0.797148805107456,0.999587105798592,0.0287335678466025
1705,-0.32766120160813,0.151216498725245,1045,936,937,1883,1815,1799,0.355138193311722,0.93481381229167,-0.997347867681457,-0.0727820776788614,0.525036086700916,-0.851079965491956
1706,-0.321725818118192,-0.0366696665614412,998,648,878,1655,1496,1707,-0.348891258394266,-0.937163214075364,0.991447554644755,0.130505733165006,-0.626034489228177,0.779795369502035
1707,-0.332328800197225,-0.0227265066466404,998,878,1008,1706,1497,1654,0.626034489228177,-0.779795369502035,0.344290726862842,0.938863086608615,-0.997916138454867,-0.0645242637410624
1708,0.333824585956369,-0.180985117564406,1040,965,966,1963,1669,1825,-0.491709197449912,-0.870759476057059,0.99330993993035,0.115478843237906,-0.620497795434574,0.784208190381122
1709,0.360406787219171,-0.22768901627844,964,847,848,1517,1225,1665,-0.539882554485546,-0.841740356263237,0.99983794597264,-0.0180022718903141,-0.501503756751625,0.865155466932971
1710,0.335880309075701,-0.0242591724452035,982,877,1000,1711,1574,213,0.023596347679924,0.999721567425735,-0.757415660792259,-0.652933010948769,0.95821667173318,-0.286043370859363
1711,0.336321717989075,-0.0073871384543896,982,1011,877,1658,1399,1710,0.969962422778391,0.243254801387095,-0.713572802742518,0.700581083948309,-0.023596347679924,-0.999721567425735
1712,0.0256820370709768,-0.349090449147291,1010,832,999,1634,1077,1524,-0.791316991427975,-0.611406099967426,0.923117949191838,-0.384516907144349,-0.0360283088717695,0.999350769729948
1713,-0.0032229273651247,-0.352863094628881,1010,981,831,1765,1525,1634,-0.265520322888346,0.964105262994279,-0.800996451281228,-0.598669094771795,0.957429649908843,-0.288666703094467
1714,-0.250480546400265,0.201844718845447,900,650,871,1670,451,1257,-0.959516641223419,-0.281651939839456,0.788201088329045,-0.615417780338616,0.137830002201345,0.990455900327307
1715,-0.272334388604905,0.176027103023093,901,897,650,1882,1228,1670,-0.837119061297022,-0.547020728321325,0.795913392000409,-0.605410499111473,0.133325101455557,0.991072357258473
1716,0.27550379334545,-0.350059340059255,959,840,960,1458,1682,1641,-0.852955415558559,-0.521983772802685,0.848259874088954,-0.529580197902633,-0.10050934122909,0.994936114695659
1717,0.226533994583653,-0.327367669833445,1057,958,1036,1906,1843,1940,-0.825276438005254,-0.564728962311444,0.837275799272581,-0.546780793328058,0.0810773502719833,0.996707812386797
1718,-0.359651723109427,0.258938044493655,933,798,799,1395,1564,1763,0.527359926710653,0.849641987957125,-0.999234796376014,0.0391129353460592,0.514755104967158,-0.857337262639535
1719,-0.334522919941768,0.242834335206798,1027,933,934,1877,1763,1758,0.567717606795578,0.823223371226972,-0.999689252745899,0.0249278547882889,0.510761514857605,-0.859722440640213
1720,0.333153128762434,0.352769537149905,916,1005,772,1721,1409,1660,0.118180258433972,-0.992992158335845,0.90217774098425,0.431364490509541,-0.877390944209941,0.479776125936242
1721,0.335131069298463,0.336120375836285,985,1005,916,1833,1720,1899,0.976808016678544,-0.214117020697863,-0.118180258433972,0.992992158335845,-0.733873441877742,-0.679286221931902
1722,-0.207736153366893,0.283955234797582,1089,902,903,1681,1650,1841,-0.928121558802822,-0.372277278497386,0.710371485261884,-0.70382693393108,0.035973197821687,0.999352755056232
1723,-0.231490699194707,0.260238009538483,1013,979,902,2020,1598,1681,-0.99847010991338,0.0552941191227716,0.617228083324166,-0.786784273582013,0.236064544894392,0.971737377403897
1724,-0.328413030595028,-0.149480536640615,1047,940,941,1772,1773,1975,0.505720241655747,0.862697535164934,-0.996370632785117,0.0851208677316253,0.312963016777567,-0.949765313185044
1725,-0.272981655561058,-0.175491549738302,914,663,899,1252,497,1915,0.0964121050172904,-0.995341502202202,0.856011455482835,0.516956853211328,-0.796020302917352,0.605269921062799
1726,-0.07289114239537,0.3575748432718,994,785,786,1727,1445,1507,0.914202770162556,-0.405257072766299,-0.0183260148081667,0.999832064489457,-0.841595023390843,-0.540109078431169
1727,-0.0563776659262972,0.348649729809754,994,996,785,1435,1376,1726,0.0425115511625994,-0.999095975378617,0.824212037685963,0.566281305477722,-0.914202770162556,0.405257072766299
1728,0.359920860333614,-0.31966019031285,961,844,845,1729,1474,1589,-0.469636451455274,-0.882859900247201,0.999218367626832,0.0395304161016422,-0.499695888356641,0.866200911543891
1729,0.352242102623203,-0.333565925575466,1004,844,961,1588,1728,1827,0.438835393936626,-0.898567469380283,0.469636451455274,0.882859900247201,-0.992090108155187,-0.125527755100734
1730,0.0730231951491048,0.357938757613612,990,780,781,1381,594,1756,0.839599051401054,-0.543206620805058,0.0514589178634005,0.998675112222352,-0.927749527193888,-0.373203449597558
1731,0.0437970214422173,0.36039248271839,1002,781,782,1756,487,1757,0.833865894151592,-0.551967091927377,0.105387855005241,0.994431194209732,-0.938376054290664,-0.345615943981009
1732,0.330909945496807,-0.307166036058257,1068,961,962,1895,1589,1796,-0.308896370076444,-0.951095701048847,0.997921646945612,0.0644390142488045,-0.515400009150393,0.856949724644203
1733,0.254362927033777,-0.276949512713573,1123,1017,1102,1988,2014,1989,-0.262572360842652,0.964912304472026,-0.800145080055473,-0.599806511187583,0.953142120347545,-0.30252288908343
1734,0.334859779581333,0.242916479327808,1042,973,974,1644,1807,1646,-0.52692237797732,-0.849913411817184,0.999592840493774,0.0285333705262756,-0.58742769466318,0.809276654514822
1735,0.317385558019629,0.0707209081247658,993,885,656,1778,1467,1515,0.439013727700625,0.89848035420392,-0.993274359312118,-0.115784485718519,0.588613798930811,-0.80841437129002
1736,-0.0860573448355048,-0.327891890322535,953,989,890,1499,1143,1868,-0.0300821420463807,-0.999547429955128,0.916289244071426,0.400517192139132,-0.822547378123666,0.56869658935313
1737,-0.14703763233523,-0.286105006006897,1065,893,1048,2053,1468,1943,0.284994156339622,0.958529254040933,-0.985007182463977,-0.172513334250941,0.724947257548539,-0.688804379902489
1738,0.13485349736705,0.356661465371982,922,778,779,1774,1380,1775,0.883660808597185,-0.468127734010033,-0.0013549302390479,0.999999082081602,-0.896856729081553,-0.44232115877622
1739,0.150803306959563,0.327584638838084,1046,921,922,1923,1774,1930,0.949514546120008,-0.31372300952674,-0.0732833517299057,0.997311160250015,-0.846679701423525,-0.532102887792738
1740,0.228515195838591,0.228059751328956,976,873,868,1647,1345,1741,-0.26093343062705,0.965356796620399,-0.695458703177962,-0.718566066673085,0.963881933368836,-0.266329905427753
1741,0.247283395968938,0.221356359747289,976,868,906,1740,1145,1857,-0.963881933368836,0.266329905427753,0.0936921086181825,-0.995601219757529,0.776181263470957,0.630509830404435
1742,-0.353451693465068,0.0292891954880635,980,1001,806,1755,1412,1163,0.958207473169771,-0.286074183318948,-0.347179734915902,0.937798609331302,-0.538813437025297,-0.842425118382035
1743,-0.353692860511671,0.0025633952773459,980,807,1008,1163,1511,1754,-0.570144384621615,0.821544509253418,-0.331882734070003,-0.943320651118282,0.969951138899122,0.243299790686913
1744,-0.0369455549560317,-0.322655049228881,1003,883,661,1745,1456,1457,0.659796648118736,-0.751444198281736,0.201083080576933,0.979574190506105,-0.962242354629245,-0.272194142033892
1745,-0.0254987443034895,-0.335253754010786,1003,981,883,1635,1765,1744,-0.262589642040575,-0.964907601738634,0.999253162725396,-0.0386408693392632,-0.659796648118736,0.751444198281736
1746,-0.320348237986778,0.0678024856327355,992,649,888,1747,1481,1798,-0.609833615431754,-0.792529470423299,0.99808345645238,-0.0618822588151971,-0.393555053598376,0.919301049595387
1747,-0.330653195868,0.0539600474140123,992,1001,649,1482,1423,1746,-0.998036532175781,0.0626344988208689,0.275705984674404,-0.961242014278775,0.609833615431754,0.792529470423299
1748,-0.227111577964924,0.360959593303826,928,790,791,1167,1238,1749,0.86066676960102,-0.509168647605629,-0.0343902829839665,0.999408479269754,-0.841703683115393,-0.539939727960429
1749,-0.242959632311101,0.35176071639813,928,791,929,1748,1463,1804,0.841703683115393,0.539939727960429,-0.855191179364734,0.518312692046756,0.0469062249155741,-0.998899297258823
1750,-0.17317532533266,0.306896457699159,1023,903,1049,1880,1784,1881,-0.986800225773599,0.161942318166608,0.399485425663831,-0.916739545717423,0.408619454864333,0.912704848845658
1751,-0.180523513101285,0.335535484124317,1023,926,927,1881,1576,1945,0.763256175210255,-0.646095976619119,0.121822922325209,0.99255185033133,-0.863231344317346,-0.504808524282294
1752,0.19615300207125,-0.36052281733024,957,837,838,1699,1478,1753,-0.831273961141895,0.555862934119071,-0.0718019598336143,-0.997418908264753,0.856703028965084,0.515809965163576
1753,0.211790199912974,-0.352586058003753,957,838,958,1752,1686,1906,-0.856703028965084,-0.515809965163576,0.857559139645511,-0.514385382772928,-0.0084397694390209,0.999964384511677
1754,-0.336321698165728,0.0073874733085061,980,1008,876,1743,1497,1755,-0.969951138899122,-0.243299790686913,0.7135795358706,-0.700574225893801,0.0235200928202208,0.999723364353224
1755,-0.335880289252354,0.02425950729932,980,876,1001,1754,1423,1742,-0.0235200928202208,-0.999723364353224,0.757379321921421,0.652975162411135,-0.958207473169771,0.286074183318948
1756,0.0572248369471927,0.349598683579934,1002,990,781,1473,1730,1731,-0.0950896214057182,-0.995468715681672,0.927749527193888,0.373203449597558,-0.833865894151592,0.551967091927377
1757,0.0296076400827155,0.354032999640432,1002,782,983,1731,1434,1789,0.938376054290664,0.345615943981009,-0.843039465679619,0.537851707542722,-0.286690663834591,-0.958023206018561
1758,-0.326034689021738,0.226343214855726,1027,934,1053,1719,1851,1971,-0.510761514857605,0.859722440640213,-0.559652069773496,-0.828727675897361,0.99942918777299,0.0337831115710509
1759,-0.352516147085326,0.211468699991615,934,800,935,1762,1199,1851,-0.510734961385837,0.859738215515751,-0.530209030115898,-0.847866961488392,0.999010035592903,-0.0444853772004634
1760,-0.337015353707509,-0.335250455600632,946,986,1007,1905,1629,1636,0.72672828870204,0.686925028223754,-0.984872813620594,0.173278795560955,0.171045141159731,-0.98526319310408
1761,-0.292409146012935,-0.321596749250514,1071,947,1032,1811,1803,1990,-0.863022607621121,-0.505165298427001,0.798981765886825,-0.601355250896149,0.18078547920269,0.983522552110247
1762,-0.360625971462126,0.227271065381819,934,799,800,1763,1360,1759,0.523541924898314,0.85199991365831,-0.999601482991942,0.0282289780245414,0.510734961385837,-0.859738215515751
1763,-0.351485592710422,0.243124971954903,934,933,799,1719,1718,1762,0.999689252745899,-0.0249278547882889,-0.514755104967158,0.857337262639535,-0.523541924898314,-0.85199991365831
1764,0.0037518886461042,-0.323829221354121,1010,882,883,1524,1173,1765,0.928371179019133,-0.371654347434043,-0.103676650185089,0.994611055743097,-0.692018435906921,-0.721879826816721
1765,-0.0084130925512303,-0.335224526513566,1010,883,981,1764,1745,1713,0.692018435906921,0.721879826816721,-0.999253162725396,0.0386408693392632,0.265520322888346,-0.964105262994279
1766,0.359614059088144,-0.259631934927651,963,846,847,1664,1416,1517,-0.51734087228464,-0.855779423603867,0.999339642569929,-0.0363356407430275,-0.529039142180191,0.848597422834437
1767,0.257970435709082,-0.231369320368757,1016,909,977,1769,1274,1858,0.947097926035218,0.320944728107176,-0.829244743005962,0.558885637851767,0.0692488349442148,-0.997599418032543
1768,0.333351927099526,-0.275672517943527,1038,962,963,1796,1664,1894,-0.597700026261789,-0.801719825504307,0.997251078794263,-0.0740964630983,-0.513060586075976,0.858352395590166
1769,0.274824790958035,-0.225334627045461,1095,909,1016,1797,1767,2072,0.362697315062399,0.931907000535207,-0.947097926035218,-0.320944728107176,0.608222708213049,-0.793766424846746
1770,-0.332974404293787,-0.275527632756746,1031,944,945,1911,1612,1910,0.548113667900815,0.836403854044394,-0.995503032545119,-0.0947296795807512,0.541237099426565,-0.840870026938955
1771,-0.301479452706852,-0.206162802486561,1055,1090,914,2013,1926,1914,-0.524874216735065,-0.851179802748369,0.999229269485528,-0.039253878832776,-0.661159769457437,0.750245132773941
