triID,cx,cy,v1,v2,v3,nbr12,nbr23,nbr31,n12x,n12y,n23x,n23y,n31x,n31y
944,0.0101439655763126,-0.277163372397998,768,528,372,1490,920,1202,0.330584982327536,-0.943776228488249,0.647751525630156,0.761851666037297,-0.999769886737856,-0.0214516566300902
945,0.0304058168794176,0.404580925306915,675,549,676,1329,918,987,0.857947627141894,0.513737159529651,-0.861937029150813,0.507015342744844,-0.00215665441135578,-0.999997674418171
946,0.111036620717194,0.272565659287848,1114,511,1063,2047,1425,1426,-0.832130194022077,-0.554580327992961,0.762852084527367,-0.646573040833169,-0.0228145702565085,0.999739713817557
947,-0.241686939806022,-0.100965281464202,536,379,380,865,80,2006,-0.319067569361759,-0.947731969589282,0.90811183849732,0.418727702428461,-0.927897293551813,0.372835905753751
948,-0.298409007335113,-0.0972752582549895,885,1076,1120,1855,1610,1187,-0.999063954392242,-0.0432575430894456,0.613946487027492,-0.789347649053699,0.351699094827777,0.936113105718172
949,-0.0610263506106315,0.257412936925138,507,350,351,2058,658,950,-0.910182386518963,0.414207705469908,0.163682252336329,-0.986513112061926,0.768731272985769,0.639571911463972
950,-0.0439350407567065,0.270160177518397,507,351,508,949,561,1249,-0.768731272985769,-0.639571911463972,0.936669942782765,-0.350213389645986,-0.0951550173374362,0.995462466733685
951,0.439010817018332,0.242424242424242,639,486,487,952,642,856,-0.501503756751632,-0.865155466932967,1,1.83186799063149e-15,-0.501503756751634,0.865155466932966
952,0.43029807659238,0.227272727272727,639,638,486,1153,839,951,-1,-7.32747196252604e-15,0.501503756751629,-0.865155466932968,0.501503756751632,0.865155466932967
953,-0.0606060606060609,-0.439010817018332,602,448,449,1064,5,954,-0.865155466932967,0.501503756751631,0,-1,0.865155466932967,0.501503756751632
954,-0.0454545454545458,-0.43029807659238,602,449,603,953,514,943,-0.865155466932967,-0.501503756751632,0.865155466932968,-0.501503756751631,0,1
955,-0.292360183671308,0.0472848980980767,650,498,499,1623,548,1482,-0.623126404215618,-0.782121144305225,0.993472034968585,-0.114075920927152,-0.413573028345659,0.910470949687578
956,-0.350360668197047,0.305051842431388,933,932,798,1865,1676,1675,0.995333566282877,0.0964939989357359,-0.503134228874219,0.864208277983464,-0.400855947963409,-0.916141096656163
957,0.43554337708686,0.395296552134419,644,491,492,958,655,788,-0.475358824658538,-0.879792013955147,0.999404232922194,-0.0345134642885996,-0.451894791780037,0.89207123995905
958,0.427204144557888,0.379458025718345,644,643,491,1045,843,957,-0.989019807305015,-0.147783019181338,0.57484283084319,-0.818263844874126,0.475358824658538,0.879792013955147
959,-0.333333333333334,-0.439010817018332,593,439,440,960,772,894,-0.865155466932967,0.501503756751631,0,-1,0.865155466932967,0.501503756751631
960,-0.348667320664508,-0.430397696225657,593,592,439,1065,904,959,-0.00968688976192686,0.999953080982673,-0.854629784927926,-0.519237836366001,0.865155466932967,-0.501503756751631
961,0.0156173274555411,0.379257856759962,784,783,676,1435,987,1378,0.0285027812591353,-0.999593713195763,0.850713013820455,0.525630448239558,-0.871552391958467,0.490302384321629
962,-0.0906760881126183,0.403839331867468,679,553,680,1289,1026,1434,0.863191739410738,0.504876243264688,-0.865155466932972,0.501503756751623,-0.0310014499964763,-0.999519339531815
963,-0.264544682097291,-0.0228735742463897,497,343,341,964,580,1210,-0.341243692174288,-0.939974862723073,0.981239285444977,0.19279383988974,-0.766786185238231,0.641902598629886
964,-0.270891609762386,-0.0439095240312738,497,500,343,880,526,963,-0.990962051580638,-0.134142507532445,0.654939681047567,-0.755681159080542,0.341243692174288,0.939974862723073
965,-0.139377397019173,0.222139341658549,505,348,349,966,730,2044,-0.993418314301132,-0.114542799036415,0.509209878981592,-0.860642375872553,0.282442282968779,0.959284294039772
966,-0.161011286172186,0.219917199208348,505,504,348,1098,846,965,-0.549544468320865,0.835464468028376,-0.404587445309708,-0.914499316072879,0.993418314301132,0.114542799036415
967,0.439088653845975,-0.364014472606129,619,466,467,1024,754,881,-0.507760551550647,-0.861498242766044,0.9999977622862,-0.0021155194619059,-0.519237836366004,0.854629784927925
968,0.41346984829254,-0.410945599941309,618,617,647,1166,679,896,-0.63304128221832,0.77411803686995,-0.237350054261496,-0.971424187336338,0.995349792816571,0.0963264757998001
969,-0.0151515151515155,-0.43029807659238,604,603,450,970,514,327,-3.66373598126301e-15,1,-0.865155466932968,-0.501503756751631,0.865155466932966,-0.501503756751633
970,-0.0153390901818621,-0.413196068975107,724,603,604,336,969,1286,-0.865158493513673,0.501498535492529,3.66373598126301e-15,-1,0.848235061703061,0.529619939293835
971,-0.189307264359461,0.201906514171835,769,347,504,1040,846,1506,-0.709102603728185,-0.705105309429669,0.998282846400278,-0.0585777994035182,-0.47268153064014,0.881233323582179
972,-0.403827837053436,0.242766432117579,692,569,693,1162,935,936,-0.512108475714634,0.858920781621468,-0.501503756751634,-0.865155466932966,0.999494992657824,-0.0317767155624445
973,0.439010817018332,-0.242424242424243,623,470,471,980,135,932,-0.50150375675163,-0.865155466932968,1,3.663735981263e-15,-0.501503756751633,0.865155466932966
974,0.43029807659238,-0.196969696969697,624,472,625,1017,853,1351,0.501503756751629,-0.865155466932969,0.501503756751628,0.865155466932969,-1,-3.66373598126305e-15
975,-0.272727272727272,0.439010817018332,559,403,404,976,768,836,0.865155466932967,-0.501503756751632,0,1,-0.865155466932968,-0.501503756751631
976,-0.257575757575757,0.43029807659238,559,558,403,878,807,975,-5.49560397189452e-15,-1,0.865155466932967,0.501503756751631,-0.865155466932967,0.501503756751632
977,0.287997126691158,0.412730557130401,667,540,541,1160,1028,530,0.873618755190053,-0.486611005403888,0,1,-0.863627908391394,-0.504129780758394
978,0.411903455671897,0.347858468190343,760,642,643,1296,761,1131,-0.463243689252627,-0.886230943020845,0.99995291911181,0.00970358489271763,-0.500121491761688,0.865955249119759
979,0.412872595740475,-0.227272727272728,741,623,624,1108,932,1352,-0.501503756751636,-0.865155466932964,1,-5.49560397189449e-15,-0.501503756751631,0.865155466932967
980,0.43029807659238,-0.257575757575758,622,470,623,747,973,834,0.501503756751631,-0.865155466932967,0.50150375675163,0.865155466932968,-1,-5.49560397189452e-15
981,-0.438772896152753,0.121148900443835,573,418,419,890,792,982,0.496070358330479,0.868282327118242,-1,3.66373598126301e-15,0.48673844895076,-0.873547756171927
982,-0.430060155726801,0.10599738529232,573,419,574,981,299,898,-0.48673844895076,0.873547756171927,-0.501503756751631,-0.865155466932968,0.999719213665545,-0.0236958609876337
983,-0.439010817018332,-0.121212121212121,581,426,427,1058,525,1038,0.50150375675163,0.865155466932968,-1,-0,0.50150375675163,-0.865155466932968
984,-0.385009838222557,-0.149649526514071,813,705,706,1254,1175,1292,0.430359379649936,0.90265763407137,-0.99987559480396,-0.0157732341460836,0.518160917874311,-0.85528314796192
985,0.412964504122784,-0.0454462995691765,747,629,630,1018,1042,1299,-0.506103635402586,-0.862472672165493,1,-7.32747196252607e-15,-0.504874788063922,0.863192590548256
986,0.43029807659238,-0.0151515151515155,630,478,631,1041,326,424,0.50150375675163,-0.865155466932968,0.501503756751632,0.865155466932967,-1,-7.32747196252605e-15
987,0.0305300715458639,0.387804554385553,783,675,676,488,945,961,0.856787916958684,-0.515668949378958,0.00215665441135578,0.999997674418171,-0.850713013820455,-0.525630448239558
988,0.106060606060606,0.43029807659238,546,391,547,1021,25,1227,0.865155466932969,0.501503756751628,-0.865155466932968,0.501503756751631,3.66373598126304e-15,-1
989,-0.197953024567402,-0.219095867675773,871,533,771,1357,501,1342,0.397886419434222,-0.917434682813886,0.458224993457482,0.888836236531168,-0.987435744346165,0.158021045394388
990,-0.411188461297512,-0.413398701194636,591,590,645,1224,712,886,0.766683510273666,0.642025229313031,-0.976064148457473,0.217482822530855,0.0948673679502663,-0.995489920842089
991,0.347935131936622,-0.412094397683587,736,615,616,1264,751,1138,-0.884657090517987,0.466242246258584,0.0083125525614205,-0.99996545013811,0.865519888144616,0.500874558373783
992,0.412979364233873,-0.349350192219995,737,619,620,549,881,1208,-0.45907950343289,-0.888395187699602,0.999953080982673,0.00968688976192685,-0.550019078813806,0.835152089706308
993,-0.237922186925789,-0.171138215700473,664,534,535,1176,911,498,0.0814591047660589,-0.996676684913775,0.82606672246542,0.563572329018413,-0.880623576656407,0.47381654280626
994,-0.43029807659238,-0.318181818181818,588,587,433,1110,480,1035,1,-1.83186799063151e-15,-0.501503756751631,0.865155466932967,-0.501503756751632,-0.865155466932967
995,-0.212121212121213,-0.439010817018332,597,443,444,996,618,872,-0.865155466932968,0.501503756751631,0,-1,0.865155466932968,0.50150375675163
996,-0.227272727272728,-0.43029807659238,597,596,443,411,570,995,0,1,-0.865155466932967,-0.501503756751632,0.865155466932968,-0.501503756751631
997,0.0755918754148097,0.412623503380493,674,547,548,1228,924,1330,0.864262468747326,-0.50304113660294,-1.83186799063151e-15,1,-0.878038359142704,-0.478590263037171
998,0.00287006454304137,0.353993177007119,984,784,1010,1435,1677,1674,0.803850217779095,0.594831763926996,-0.945047006358842,0.326934482384759,0.256689910923602,-0.966493812515131
999,-0.272727272727273,-0.439010817018332,595,441,442,1000,545,687,-0.865155466932967,0.501503756751631,0,-1,0.865155466932967,0.501503756751631
1000,-0.287878787878788,-0.43029807659238,595,594,441,1221,711,999,0,1,-0.865155466932968,-0.50150375675163,0.865155466932967,-0.501503756751631
1001,-0.0210471155732772,-0.264374184511484,529,372,373,1202,380,1002,0.692723860019413,-0.721202921347248,0.169443723803699,0.985539864472024,-0.906634626214551,-0.421916644076531
1002,-0.0420250462328701,-0.271350200263562,529,373,530,1001,639,735,0.906634626214551,0.421916644076531,-0.77190509291177,0.635737782058666,-0.0934301359730616,-0.995625838200303
1003,-0.181818181818181,0.439010817018332,556,400,401,1004,490,870,0.865155466932968,-0.501503756751631,-1.8318679906315e-15,1,-0.865155466932966,-0.501503756751634
1004,-0.166666666666666,0.43029807659238,556,555,400,532,611,1003,7.32747196252607e-15,-1,0.865155466932968,0.50150375675163,-0.865155466932968,0.501503756751631
1005,-0.439010817018332,-0.212121212121211,584,429,430,701,290,1006,0.501503756751628,0.865155466932969,-1,-3.663735981263e-15,0.501503756751636,-0.865155466932965
1006,-0.43029807659238,-0.227272727272727,584,430,585,1005,921,702,-0.501503756751636,0.865155466932965,-0.501503756751635,-0.865155466932965,1,1.83186799063148e-15
1007,0.347627549391939,-0.150139948356468,968,967,851,1887,1314,1809,-0.995874405926816,-0.0907423143848142,0.489381968444248,-0.872069543649836,0.463666322429419,0.886009899179901
1008,0.292296764982244,-0.0471404175663065,658,519,520,1274,1030,1313,0.628725238801498,0.777627529151328,-0.993195046278489,0.116462869824976,0.395885121035144,-0.918300044072192
1009,-0.121212121212121,0.439010817018332,554,398,399,876,531,1010,0.865155466932966,-0.501503756751634,0,1,-0.865155466932965,-0.501503756751635
1010,-0.136363636363636,0.43029807659238,554,399,555,1009,611,1167,0.865155466932965,0.501503756751635,-0.865155466932967,0.501503756751633,-1.0991207943789e-14,-1
1011,-0.403547743203055,-0.0600576022624069,702,579,703,209,574,1437,-0.511023768841722,0.859566581294784,-0.469288043710352,-0.883045147220974,0.99999365629273,0.00356193406709116
1012,-0.43029807659238,-0.0757575757575753,580,579,425,574,497,1057,1,1.83186799063151e-15,-0.501503756751632,0.865155466932967,-0.501503756751631,-0.865155466932968
1013,0.334295396900182,0.404105374465823,666,665,539,1297,1046,1159,0.00232040419487962,-0.999997307858562,0.842464120889071,0.538752452444168,-0.884362371949195,0.466801023007012
1014,0.43029807659238,0.287878787878787,641,640,488,1344,350,695,-1,-5.49560397189452e-15,0.501503756751632,-0.865155466932967,0.501503756751633,0.865155466932966
1015,-0.409727395760008,0.428052510307188,648,563,408,1034,845,682,-0.222371996389996,-0.974961894240758,0.892071239959051,0.451894791780035,-0.881460287184466,0.472258151985415
1016,-0.438536867098155,0.425873234508145,648,493,409,682,681,1033,0.721105738720822,0.692825023785875,-0.994568284859067,0.104086150627703,0.420129776285095,-0.907464032939398
1017,0.439010817018332,-0.212121212121212,624,471,472,932,722,974,-0.501503756751636,-0.865155466932965,1,-1.83186799063151e-15,-0.501503756751629,0.865155466932969
1018,0.403970306725557,-0.0604229172027863,746,629,747,1365,985,1182,0.47656656490807,-0.879138390250205,0.506103635402586,0.862472672165493,-0.999294497433798,0.0375567224146673
1019,-0.439010817018332,0.333333333333334,566,411,412,444,814,1020,0.501503756751631,0.865155466932968,-1,-0,0.501503756751632,-0.865155466932967
1020,-0.43029807659238,0.318181818181819,566,412,567,1019,877,1161,-0.501503756751632,0.865155466932967,-0.501503756751631,-0.865155466932968,1,-0
1021,0.121212121212121,0.439010817018332,546,390,391,1022,696,988,0.865155466932966,-0.501503756751634,3.66373598126304e-15,1,-0.865155466932969,-0.501503756751628
1022,0.136363636363637,0.43029807659238,546,545,390,1283,533,1021,-9.15933995315753e-15,-1,0.865155466932967,0.501503756751631,-0.865155466932966,0.501503756751634
1023,0.438801501016222,-0.394970313370728,618,465,466,896,591,1024,-0.513673524444613,-0.857985728485415,0.999999397708635,0.00109753467679084,-0.50143354014168,0.865196165514493
1024,0.430198687336827,-0.379450768661589,618,466,619,1023,967,1105,0.50143354014168,-0.865196165514493,0.507760551550647,0.861498242766044,-0.999632105756025,0.0271229264972319
1025,-0.12049785946566,0.385497826564622,788,680,681,1214,1126,1316,0.902158041854975,-0.43140568785819,-0.035700509697541,0.999362533621976,-0.869250194704521,-0.494372429455924
1026,-0.106060606060605,0.412872595740475,680,553,554,962,876,1126,0.865155466932972,-0.501503756751623,-1.0991207943789e-14,1,-0.865155466932962,-0.50150375675164
1027,0.272727272727273,0.439010817018332,541,385,386,1028,770,1100,0.865155466932967,-0.501503756751631,0,1,-0.865155466932967,-0.501503756751631
1028,0.287878787878788,0.43029807659238,541,540,385,977,855,1027,0,-1,0.865155466932967,0.501503756751631,-0.865155466932967,0.501503756751631
1029,0.259734342689236,-0.0609098721552306,520,363,364,1030,802,2038,0.648929696005544,0.760848374935606,-0.986648060845232,0.162866829128414,0.420096741889567,-0.907479326185325
1030,0.272563429651415,-0.0437567371138274,520,519,363,1008,571,1029,0.993195046278489,-0.116462869824976,-0.348437071027126,0.937332175663482,-0.648929696005544,-0.760848374935606
1031,3.02420125978623e-16,0.439010817018332,550,394,395,1032,818,576,0.865155466932964,-0.501503756751636,3.66373598126298e-15,1,-0.865155466932968,-0.50150375675163
1032,0.0151515151515155,0.43029807659238,550,549,394,918,917,1031,5.4956039718945e-15,-1,0.865155466932967,0.501503756751632,-0.865155466932964,0.501503756751636
1033,-0.430949508492361,0.409437462090754,648,409,564,1016,631,1034,-0.420129776285095,0.907464032939398,-0.512134310166459,-0.858905377995926,0.998521526979111,0.054357705611107
1034,-0.413437256113989,0.41115685437721,648,564,563,1033,1215,1015,-0.998521526979111,-0.054357705611107,0.621519277817583,-0.783398868585544,0.222371996389996,0.974961894240758
1035,-0.438821709242928,-0.333539291510857,588,433,434,994,314,1036,0.501503756751632,0.865155466932967,-0.999831725904243,-0.0183444780613431,0.524904843046539,-0.851160916481888
1036,-0.430108968816975,-0.348690806662372,588,434,589,1035,909,1251,-0.524904843046539,0.851160916481888,-0.494130749347987,-0.869387602021559,1,-0
1037,-0.439010817018332,-0.151515151515151,582,427,428,1038,652,502,0.501503756751633,0.865155466932967,-1,-0,0.501503756751633,-0.865155466932967
1038,-0.43029807659238,-0.136363636363636,582,581,427,879,983,1037,1,7.32747196252604e-15,-0.50150375675163,0.865155466932968,-0.501503756751633,-0.865155466932967
1039,-0.212121212121212,0.404159855314522,684,683,557,1155,883,1097,0,-1,0.865155466932968,0.501503756751631,-0.865155466932969,0.501503756751629
1040,-0.202370907349125,0.188655655014626,769,503,347,1390,913,971,-0.880336037713347,0.474350567305621,0.0902076041180705,-0.995922983046017,0.709102603728185,0.705105309429669
1041,0.439010817018332,-0.0303030303030306,630,477,478,1042,599,986,-0.50150375675163,-0.865155466932968,1,-0,-0.50150375675163,0.865155466932968
1042,0.43029807659238,-0.0454545454545456,630,629,477,985,907,1041,-1,7.32747196252607e-15,0.501503756751629,-0.865155466932968,0.50150375675163,0.865155466932968
1043,0.359517502736757,0.258919155306382,975,864,865,1808,1345,1553,-0.519925311410782,-0.85421172466456,0.998855986930142,0.0478196337691105,-0.520644881603221,0.853773334826269
1044,0.171066084554621,0.237067506310276,655,512,513,1534,1048,1544,-0.43007267383868,0.90279427070471,-0.575628495660701,-0.817711339644619,0.993479697143597,-0.114009172277787
1045,0.410929564925576,0.377490320592674,763,643,644,1131,958,1440,-0.402333119890303,-0.915493342760795,0.989019807305015,0.147783019181338,-0.731161568486055,0.682204339453373
1046,0.349220485071853,0.412981717217012,665,538,539,1178,823,1013,0.882249540122724,-0.470782060993451,-0.0120825688294251,0.999927003100967,-0.842464120889071,-0.538752452444168
1047,0.13846487276979,0.223920904456453,512,355,356,2034,816,1048,-0.275551497394722,0.961286311295197,-0.575015078496427,-0.818142811189921,0.996726186727987,-0.0808511514493485
1048,0.159627657000937,0.220862700807715,512,356,513,1047,714,1044,-0.996726186727987,0.0808511514493485,0.421555957222449,-0.906802390231888,0.575628495660701,0.817711339644619
1049,0.0756530751417377,-0.430140309911317,606,453,607,429,736,1050,-0.864603137348897,-0.502455385966201,0.865155466932971,-0.501503756751626,0.0154571228522548,0.999880531540209
1050,0.0753978400864309,-0.412358761190919,727,606,607,832,1049,928,-0.876269978289528,0.481820428322078,-0.0154571228522548,-0.999880531540209,0.863131900469328,0.504978536565869
1051,0.10514893800525,-0.376250376863958,835,728,836,1260,1093,1383,-0.863526252870059,-0.504303887159513,0.898916367044249,-0.438120263238267,-0.00285188026928559,0.999995933381196
1052,0.0151111188970459,-0.430238428799902,605,604,451,1285,327,1123,-0.00592873805417579,0.9999824248781,-0.865155466932967,-0.501503756751632,0.868357587058069,-0.495938606078099
1053,0.151515151515151,-0.439010817018332,609,455,456,1054,760,748,-0.865155466932969,0.501503756751629,0,-1,0.865155466932968,0.501503756751631
1054,0.136363636363636,-0.43029807659238,609,608,455,1147,892,1053,1.09912079437891e-14,1,-0.865155466932968,-0.501503756751629,0.865155466932969,-0.501503756751629
1055,-0.439010817018332,0.0303030303030307,576,421,422,1056,73,906,0.501503756751632,0.865155466932967,-1,1.83186799063151e-15,0.50150375675163,-0.865155466932968
1056,-0.43029807659238,0.0454545454545459,576,575,421,1321,427,1055,1,-0,-0.501503756751633,0.865155466932966,-0.501503756751632,-0.865155466932967
1057,-0.439010817018332,-0.0909090909090905,580,425,426,1012,766,1058,0.501503756751631,0.865155466932968,-1,-0,0.501503756751633,-0.865155466932966
1058,-0.43029807659238,-0.106060606060606,580,426,581,1057,983,666,-0.501503756751633,0.865155466932966,-0.50150375675163,-0.865155466932968,1,-5.49560397189453e-15
1059,0.386331512931971,0.181274747953309,862,754,755,1520,1288,1612,-0.464852092908026,-0.88538835079248,0.999939171722902,-0.0110296352667029,-0.522239958572779,0.852798584467577
1060,0.358937240644264,0.165686720877294,972,861,862,1519,1520,1582,-0.447482342193865,-0.894292767176774,0.999947793289893,-0.010218155150232,-0.472797045800718,0.881171353076185
1061,-0.181617691011621,-0.403857261420445,718,598,719,1311,522,1549,-0.865155466932963,-0.501503756751638,0.864110326211999,-0.503302438036805,-0.0293611037306639,0.999568869857259
1062,-0.170815717727882,-0.237050594347169,663,532,533,1604,900,1357,0.43149230402733,-0.902116617497531,0.577383070682716,0.816473385781189,-0.993970489300808,0.109647920176864
1063,-0.0909090909090912,-0.439010817018332,601,447,448,806,645,1064,-0.865155466932967,0.501503756751632,0,-1,0.865155466932967,0.501503756751632
1064,-0.0757575757575761,-0.43029807659238,601,448,602,1063,953,1245,-0.865155466932967,-0.501503756751632,0.865155466932967,-0.501503756751631,0,1
1065,-0.349398401570879,-0.412879230006592,713,592,593,1136,960,1135,-0.892445315974006,0.451155580699226,0.00968688976192686,-0.999953080982673,0.835924728183938,0.548844102464998
1066,-0.404229387616202,-0.361708038901144,712,589,764,1251,1223,1412,-0.521412190176313,0.853304944281668,-0.382087338094676,-0.924126217606515,0.998911805880416,-0.0466390831034021
1067,-0.272771248780282,0.111023267588838,1116,501,1064,2046,1423,1705,0.552257206739852,-0.833673783685139,0.639242054218635,0.769005589133356,-0.999587105798592,-0.0287335678466025
1068,-0.404436964961308,0.0303274228597343,699,576,700,1321,940,1569,-0.504638965174636,0.863330478338088,-0.507614388222256,-0.861584373622076,0.999940987595421,-0.0108637620874872
1069,0.0602755416844446,0.259058068134944,510,353,354,1070,610,2048,-0.77397803953817,0.633212440112046,-0.135442062056215,-0.990785268272576,0.887760335510867,0.460305970734286
1070,0.0420329203372365,0.271340550470174,510,509,353,923,644,1069,0.0932353501510787,0.995644097799111,-0.906104949775432,-0.423052975397246,0.77397803953817,-0.633212440112046
1071,0.275078397032096,0.349920340132768,919,918,775,1897,1554,1646,-0.0705608816482651,-0.997507474649198,0.84925758512276,0.527978743995872,-0.857969167772464,0.513701184689918
1072,0.404159855314522,0.121212121212121,753,752,635,1130,1149,827,-1,-0,0.501503756751641,-0.865155466932961,0.501503756751641,0.865155466932961
1073,-0.224195202334453,0.13872517542704,502,345,346,2000,738,1074,-0.961286311295197,-0.275551497394722,0.83369550403169,-0.552224416842779,0.0592006531105454,0.998246103258753
1074,-0.221261012753276,0.159820522630559,502,346,503,1073,913,914,-0.0592006531105454,-0.998246103258753,0.906728867918767,0.421714073849511,-0.820933092751934,0.571024392845651
1075,0.333333333333334,0.439010817018332,539,383,384,823,296,1076,0.865155466932966,-0.501503756751633,0,1,-0.865155466932968,-0.50150375675163
1076,0.318181818181818,0.43029807659238,539,384,540,1075,855,1159,0.865155466932968,0.50150375675163,-0.865155466932967,0.501503756751631,0,-1
1077,0.0798544405215907,-0.288727267447305,1113,527,892,2030,1384,941,0.0019945606887421,0.999998010861851,-0.854773260059784,-0.519001612605171,0.93720396707673,-0.34878177144977
1078,0.042444843408023,-0.357865775514101,1000,833,834,1713,1574,1634,-0.923117949191838,0.384516907144349,0.00116752420574755,-0.999999318443382,0.829996195442251,0.557769052163518
1079,0.272727272727272,-0.439010817018332,613,459,460,1096,543,1080,-0.865155466932972,0.501503756751623,7.32747196252609e-15,-1,0.865155466932964,0.501503756751637
1080,0.287878787878787,-0.43029807659238,613,460,614,1079,752,1114,-0.865155466932964,-0.501503756751637,0.865155466932965,-0.501503756751635,-1.09912079437889e-14,1
1081,-0.439010817018332,0.272727272727273,568,413,414,1082,552,354,0.501503756751631,0.865155466932968,-1,-1.83186799063151e-15,0.501503756751634,-0.865155466932966
1082,-0.43029807659238,0.287878787878788,568,567,413,937,877,1081,1,-0,-0.501503756751632,0.865155466932967,-0.501503756751631,-0.865155466932968
1083,0.439010817018332,0.151515151515151,636,483,484,1084,594,773,-0.50150375675163,-0.865155466932968,1,-0,-0.50150375675163,0.865155466932968
1084,0.43029807659238,0.136363636363636,636,635,483,827,148,1083,-1,1.0991207943789e-14,0.501503756751632,-0.865155466932967,0.50150375675163,0.865155466932968
1085,0.439010817018332,0.0909090909090905,634,481,482,1086,728,857,-0.50150375675163,-0.865155466932968,1,-0,-0.501503756751629,0.865155466932969
1086,0.43029807659238,0.0757575757575754,634,633,481,625,828,1085,-1,7.32747196252604e-15,0.501503756751633,-0.865155466932967,0.50150375675163,0.865155466932968
1087,0.236198373089178,0.190387816275932,869,514,656,1234,1266,1146,-0.908244077567824,0.41844079098837,0.102807811378728,-0.994701238523164,0.773494853891773,0.633802580464094
1088,0.403571649047566,0.273178358364395,758,757,640,1449,1324,1344,-0.999952885935312,0.0097070031235314,0.466874706997585,-0.884323474734172,0.504318583955436,0.863517669695985
1089,0.439010817018332,-0.0909090909090913,628,475,476,931,572,1090,-0.501503756751625,-0.865155466932971,1,7.32747196252604e-15,-0.50150375675164,0.865155466932962
1090,0.43029807659238,-0.0757575757575761,628,476,629,1089,907,1365,0.50150375675164,-0.865155466932962,0.501503756751637,0.865155466932964,-1,-5.49560397189445e-15
1091,0.412319946982704,-0.166395552383145,743,625,626,1107,564,1242,-0.498050498893853,-0.867148026897129,1,1.09912079437889e-14,-0.458434950458928,0.888727965238925
1092,0.253252537443675,-0.164692312629086,899,522,659,2055,1255,1238,0.168526981288032,0.985697040970472,-0.870166188025327,-0.49275836392442,0.821892047625382,-0.56964327613881
1093,0.120675768133634,-0.385447814055285,836,728,729,1051,1128,1115,-0.898916367044249,0.438120263238267,0.0388703055802049,-0.999244264103678,0.869369559802709,0.494162491988662
1094,0.439010817018332,-0.303030303030303,621,468,469,895,500,916,-0.501503756751631,-0.865155466932967,1,-0,-0.50150375675163,0.865155466932968
1095,0.242424242424242,-0.439010817018332,612,458,459,635,559,1096,-0.865155466932965,0.501503756751635,-3.663735981263e-15,-1,0.865155466932969,0.501503756751628
1096,0.257575757575757,-0.43029807659238,612,459,613,1095,1079,1113,-0.865155466932969,-0.501503756751628,0.865155466932972,-0.501503756751623,7.32747196252612e-15,1
1097,-0.227272727272727,0.412872595740475,684,557,558,1039,808,1125,0.865155466932969,-0.501503756751629,-3.66373598126301e-15,1,-0.865155466932965,-0.501503756751636
1098,-0.172027895772627,0.236840601852819,652,504,505,1505,966,884,-0.997989413413449,-0.0633808387028683,0.549544468320865,-0.835464468028376,0.550118069384766,0.835086887537086
1099,0.242424242424243,0.439010817018332,542,386,387,1100,798,780,0.865155466932967,-0.501503756751632,0,1,-0.865155466932967,-0.501503756751631
1100,0.257575757575758,0.43029807659238,542,541,386,887,1027,1099,0,-1,0.865155466932967,0.501503756751631,-0.865155466932967,0.501503756751632
1101,0.0610318054032607,-0.257421681301392,527,370,371,2030,758,1102,0.90865540750637,-0.417546824211886,-0.163414259138462,0.98655754009091,-0.766329848266688,-0.642447323642612
1102,0.0438892939873864,-0.27015229757886,527,371,528,1101,920,1133,0.766329848266688,0.642447323642612,-0.937554308012468,0.347838927561684,0.0943674173796587,-0.995537438038918
1103,-0.363898097339133,0.43741376057273,562,406,407,850,623,1104,0.874704573121191,-0.48465648634974,-0.0587314711431445,0.998273817295316,-0.818263844874128,-0.574842830843187
1104,-0.379458025718345,0.427204144557888,562,407,563,1103,845,1216,0.818263844874128,0.574842830843187,-0.879792013955147,0.475358824658539,0.147783019181336,-0.989019807305015
1105,0.413630756495339,-0.380312421486178,1087,618,619,1166,1024,549,-0.485674078684077,-0.874139971225646,0.999632105756025,-0.0271229264972319,-0.596314501125296,0.80275090516778
1106,0.385637757458911,-0.274145965502858,847,739,740,1405,1137,1417,-0.442605339918447,-0.896716517677508,0.99992431644888,0.0123029010497386,-0.525340595789632,0.850892036873888
1107,0.403607206556751,-0.18154706753466,742,625,743,1351,1091,1605,0.501503756751632,-0.865155466932967,0.498050498893853,0.867148026897129,-0.998583523242116,-0.0532066453496398
1108,0.40383563531733,-0.242765308708991,741,740,623,1256,834,979,-0.999518316254789,0.0310344239706604,0.512355659172647,-0.858773356895615,0.501503756751636,0.865155466932964
1109,-0.403978261103166,-0.303183185227747,710,587,711,1301,1110,1597,-0.48235262385241,0.875977137979465,-0.501503756751632,-0.865155466932967,0.999833435376739,-0.0182510685371742
1110,-0.412872595740475,-0.318181818181818,711,587,588,1109,994,1252,0.501503756751632,0.865155466932967,-1,1.83186799063151e-15,0.501503756751631,-0.865155466932967
1111,0.222477476161104,0.138364315447641,515,358,359,1112,676,1625,-0.0399998739020176,0.999199684791695,-0.851621011940513,-0.524158041072935,0.94028835608336,-0.340378917405372
1112,0.220536789580835,0.159533278561436,515,514,358,1266,762,1111,0.836554227207337,0.547884134595569,-0.892453372208185,0.451139644050751,0.0399998739020176,-0.999199684791695
1113,0.257876800081294,-0.412593550703652,733,612,613,1340,1096,1121,-0.859322524510959,0.511434061114541,-7.32747196252612e-15,-1,0.884230531869943,0.467050710853754
