pointID,x,y
364,-0.2894736842105263,0.4473684210526315
365,-0.2368421052631579,0.4473684210526315
366,-0.1842105263157895,0.4473684210526315
367,-0.13157894736842107,0.4473684210526315
368,-0.07894736842105265,0.4473684210526315
369,-0.026315789473684237,0.4473684210526315
370,0.02631578947368418,0.4473684210526315
371,0.07894736842105265,0.4473684210526315
372,0.13157894736842102,0.4473684210526315
373,0.18421052631578938,0.4473684210526315
374,0.23684210526315785,0.4473684210526315
375,0.2894736842105263,0.4473684210526315
376,0.3421052631578947,0.4473684210526315
377,0.39473684210526305,0.4473684210526315
378,0.4473684210526315,0.4473684210526315
379,0.5,0.4473684210526315
380,-0.5,0.5
381,-0.4473684210526316,0.5
382,-0.39473684210526316,0.5
383,-0.34210526315789475,0.5
384,-0.2894736842105263,0.5
385,-0.2368421052631579,0.5
386,-0.1842105263157895,0.5
387,-0.13157894736842107,0.5
388,-0.07894736842105265,0.5
389,-0.026315789473684237,0.5
390,0.02631578947368418,0.5
391,0.07894736842105265,0.5
392,0.13157894736842102,0.5
393,0.18421052631578938,0.5
394,0.23684210526315785,0.5
395,0.2894736842105263,0.5
396,0.3421052631578947,0.5
397,0.39473684210526305,0.5
398,0.4473684210526315,0.5
399,0.5,0.5
